date,stock,title,content
2020-01-24,EBAY,Effort to crack down on e-commerce fakes,"The Department of Homeland Security is set to release a report today outlining its immediate actions and longer-term goals for enlisting online players to combat counterfeits.
""This is about e-commerce playing by a different set of rules that simultaneously hammer brick-and-mortar retailers, defraud consumers, punish workers and rip off intellectual-property rights holders,"" said White House trade adviser Peter Navarro, who is helping lead the initiative.  ""It's Amazon (NASDAQ:AMZN), Shopify (NYSE:SHOP), Alibaba (NYSE:BABA), eBay (NASDAQ:EBAY), JD.com (NASDAQ:JD), Walmart.com (NYSE:WMT) and a constellation of lesser players that provide the digital hubs.""
The initiative comes the same month as a ""Phase One"" trade agreement with China that requires Beijing to take steps against counterfeiters or risk enforcement actions that could trigger new tariffs."
2020-01-27,EBAY,eBay Q4 2019 Earnings Preview,"eBay (NASDAQ:EBAY) is scheduled to announce Q4 earnings results on Tuesday, January 28th, after market close.
The consensus EPS Estimate is $0.76 (+7.0% Y/Y) and the consensus Revenue Estimate is $2.81B (-2.4% Y/Y).
Over the last 2 years, EBAYÂ has beaten EPS estimates 75% of the time and has beaten revenue estimates 50% of the time.
Over the last 3 months, EPS estimates have seen 1 upward revision and 5 downward. Revenue estimates have seen 2 upward revisions  and 2 downward."
2020-01-28,EBAY,"eBay EPS beats by $0.05, beats on revenue","eBay (NASDAQ:EBAY): Q4 Non-GAAP EPS of $0.81 beats by $0.05; GAAP EPS of $0.69 beats by $0.12.
Revenue of $2.82B (-2.1% Y/Y) beats by $10M.
Shares +0.3%.
Press Release"
2020-01-28,EBAY,EBay declares $0.16 dividend,"EBay (NASDAQ:EBAY) declares $0.16/share quarterly dividend, 14.3% increase from prior dividend of $0.14.

Forward yield 1.8%
Payable March 20; for shareholders of record March 2; ex-div Feb. 28.
See EBAY Dividend Scorecard, Yield Chart, & Dividend Growth."
2020-01-28,EBAY,EBay -3% after light revenue guidance,"Ebay (NASDAQ:EBAY) reports gross merchandising volume fell 5.4% Y/Y in Q4 to $23.3B. GMV was down 4% on a currency neutral basis.
Active buyers were up 2% Y/Y across all eBay platforms.
The company generated $811MÂ of operating cash flow and $672M of free cash flow from continuing operations in Q4.
Non-GAAP operating margin decreased to 21.9% from 23.7% a year ago.
Looking ahead, eBay sees FY20 revenue of of $10.72B to $10.92B vs. $10.92B consensus and EPS of $2.95 to $3.05 vs. $2.89 consensus.
EBAYÂ -2.51%Â AH to $35.30.
Previously: eBay EPS beats by $0.05, beats on revenue (Jan. 28)"
2020-02-04,EBAY,EBay +4% after Starboard ramps up the pressure,"EBay (NASDAQ:EBAY) is higher in early trading after Starboard Value gets vocal again on the direction of the company.
The hedge fund wants eBay to separate the classifieds business and come up with a more aggressive operating plan.
""We continue to believe that eBay is deeply undervalued and that significant opportunities exist to create value for the benefit of all shareholders based on actions that are within the control of management and the Board.""
Shares of eBay are up 4.36% premarket to $35.89."
2020-02-04,EBAY,Intercontinental Exchange said to be stalking eBay,"Intercontinental Exchange (ICE
-1.5%) has approached eBay (EBAY
+9%) about a takeover, according to a report from The Wall Street Journal.
The deal is said to value eBay at over $30B. Sources indicate that ICE is primarily interested in landong eBay's core marketplace business.
Previously: EBay +4% after Starboard ramps up the pressure (Feb. 4)"
2020-02-06,EBAY,"Intercontinental Exchange Q4 results in-line, data revenue +4%","Intercontinental Exchange (NYSE:ICE) Q4 adjusted EPS of 95 cents, matching consensus, improved from 94 cents in the year-ago quarter.
Earlier this week, ICE â which had approached eBay (NASDAQ:EBAY) to ""explore a range of potential opportunities that might create value for shareholders of both companies"" â said it's not in negotiations for acquiring all or part of eBay.
Q4 revenue of $1.30B also matches consensus; compares with $1.31B in the year-ago quarter.
Q4 adjusted operating margin of 56% vs. 58% in the year-ago quarter.
Q4 data revenue of $559M rose 4% Y/Y; listings revenue of $113M slipped from $112M a year earlier.
Q4 trading and clearing net revenue of $626M fell 5% Y/Y.

2020 guidance: Sees data revenue of $2.29B-$2.33B vs. 2019 revenue of $2.21B; and non-GAAP operating expenses of $2.275B-$2.325B vs. $2.19B in 2019.
For Q1 2020, sees data revenue of $560M-$565M; and non-GAAP operating expenses of $570M-$580M.
Previously: IntercontinentalExchange EPS and revenue in-line (Feb. 6)"
2020-02-13,EBAY,EBay to roll StubHub proceeds into buybacks,"EBay (NASDAQ:EBAY)Â announces that it closed on its deal to sell StubHub to viagogo for $4.05B.
The company says the deal will result in proceeds of $3.1B.
With the deal behind it, eBay says it's expanding its share buyback plans for 2020 to a total of $4.5B from $1.5B.
Adjusting for the loss of eBay, the company now expects Q1 revenue between $2.31B and $2.36B. EBay sees EPS ofÂ $0.72 to $0.75. The new guidance isn't comparable to the current estimates of analysts.   EBAYÂ +2.10%Â AH.
Source: Press Release"
2020-02-21,EBAY,EBay +2% on report of classified ads sale,"EBay (EBAY
+2.1%) gains after The Wall Street Journal reports the company is looking to sellÂ its classified ads business.
The deal is seen fetching as much as $10B.
Private-equity firms including TPG and Blackstone are among those reported to be in the mix for the business."
2020-02-24,EBAY,EBay moves forward with classifieds strategic review,"EBay (NASDAQ:EBAY) confirms that it has been exploring potential value-creating alternatives for the classifieds business and continues to be in active discussions with multiple parties regarding a potential transaction.
The company expects to provide an update regarding the process by the middle of the year.
""We are acting with urgency while focusing on the ultimate objective of maximizing the value of Classifieds,"" says interim CEOÂ Scott Schenkel.  EBAY  -0.92% premarket to  $37.85.
Previously: EBay +2% on report of classified ads sale (Feb. 21)
Source: Press Release"
2020-02-27,EBAY,MKM's 'stay at home' stocks built for virus times,"MKM Partners has a ""stay at home"" stock basket built in response to the ongoing coronavirus spread, and unsurprisingly it's focused on some of their favorite entertainment and services products that don't call for public gatherings.
Videogame stocks are represented - Activision Blizzard (ATVI
-0.6%), Tencent Music Entertainment (TME) and Zynga (ZNGA
-1.5%) - as are leading Internet-based social/entertainment companies like Netflix (NFLX
-0.7%), Facebook (FB
-2.9%), Match Group (MTCH
-0.5%) and Yelp (YELP
-3.7%).
Work-at-home beneficiaries include Citrix (CTXS
-2.1%), Atlassian (TEAM
-1.9%), Slack (WORK
-0.7%) and Zoom Video (ZM
+4.7%).
Consumer shopping and food delivery are well represented by Amazon.com (AMZN
-3%), Alibaba (BABA
-1.7%), eBay (EBAY
-2.9%) and JD.com (JD
-2.4%), as well as Blue Apron (APRN
+4%) and GrubHub (GRUB
-4.3%). Clorox (CLX
+1.1%) should benefit from a disinfectant boom.
And just in case? Sturm Ruger (RGR
-0.8%) and Alarm.com (ALRM
-2.1%) also appear in their virus basket."
2020-03-11,EBAY,Starboard wants more action out of eBay,"Starboard Value is ramping up the pressure on eBay (EBAY
-4.6%), according to The Wall Street Journal.
Sources say the activist firm is looking for more board seats than just the one that it was allotted last year.
Starboard is said to be frustrated with the pace of eBay's efforts to unload the online classifieds business."
2020-03-19,EBAY,JPMorgan names its favorite stay-at-home picks,"JPMorgan sees Amazon (NASDAQ:AMZN) as one of the top beneficiaries of the new stay-at-home reality in the U.S.
""AMZN is serving as an important source of food, cleaning supplies, & other essential household items as physical stores are closing & people increasingly avoid public spaces,"" notes the firm.
Netflix (NASDAQ:NFLX) also makes the list of attractive picks on JP's expectation for strong demand for streaming services throughout the rest of the first half of the year, especially as the absence of live sports programming lowers the appeal of linear TV and drives more households to cut the cord.  JPMorgan also likes Chewy (NYSE:CHWY), eBay (NASDAQ:EBAY), Peloton Interactive (NASDAQ:PTON) and Chegg (NYSE:CHGG) in the current environment."
2020-03-19,EBAY,Starboard knocks on eBay's doors again,"Starboard Value isn't taking a break from applying pressure on theÂ eBay's (NASDAQ:EBAY) board with a new letter blasted out. A couple of the key snippets are posted below.
""We have consistently expressed that our focus is on driving operational improvements in the core Marketplace business while pursuing a separation of StubHub and eBay Classifieds Group.Â  While eBay has made progress on some of these initiatives, much work remains to be done and business trends in the core Marketplace business have continued on a downward trajectory.""  ""During our time as shareholders of eBay, it has become increasingly clear that the current Board has had difficulty making the critical decisions that the Company has needed, as evidenced by the delay in making a CEO change that seemed inevitable after sustained underperformance, acceptance of a subpar operating plan following an eight-month-long Operating Review, as well as the delay in the Strategic Review of eBay's non-core businesses.""
""We are primarily focused on the CEO search process and the development of an improved operating plan. In our view, the CEO search process and the development of an improved operating plan are directly and inextricably linked.""
""We strongly believe that eBay should be focused on identifying qualified external candidates in order to hire a new CEO that will bring a fresh perspective and energy to the Company after its prolonged underperformance. Â The new CEO must be capable of making sustainable improvements to the core Marketplace business that can drive profitable growth by focusing on eBay's strengths and competitive advantages.""
Starboard holds more than 1% of eBay's shares.  EBAY  -3.26% premarket to  $30.28.
Source: Press Release"
2020-03-23,EBAY,EU asks tech platforms for help with pandemic rogue traders,"The European Union is calling on big-tech platforms (including Facebook (NASDAQ:FB), Amazon.com (NASDAQ:AMZN), Google (GOOG, GOOGL)) to help it stop rogue traders from cashing in on the crisis through sales of masks, caps and sanitizer.    The EU's Justice and Consumer Affairs commissioner, Didier Reynders, has reached out to those companies directly as well as Alibaba (NYSE:BABA), eBay (NASDAQ:EBAY), Rakuten (OTCPK:RKUNY), Cdiscount, Wish Shopping and Allegro.pl, asking them to do better at identifying scams and unfair practices."
2020-03-25,EBAY,"State AGs ask Amazon, Walmart to prevent price gouging","The Pennsylvania-led group of state attorneys general call on Amazon (AMZN
-1.9%), Facebook (FB
-1.4%), eBay (EBAY
+3.3%), and Walmart (WMT
-4.7%)Â to prevent coronavirus-related price gouging.
In a letter to the companies, the AGs say there's ""an ethical obligation and patriotic duty to help your fellow citizens in this time of need by doing everything in your power to stop price gouging in real-time.""
Earlier this week, Amazon revealed it had suspended more than 3,900 selling accounts on its U.S. platform for price gouging. The number added to the tens of thousands of third-party products the company pulled earlier this month.
Last week, an email to some Amazon customers requested their cooperation with a Department of Justice investigation that was reportedly tied to unfair pricing."
2020-04-06,EBAY,Guggenheim sees favorable catalysts for eBay,"Shares of eBay (EBAY
+5.3%) trade higherÂ after Guggenheim upgrades the e-commerce giant to a Buy rating from Neutral and assigns a price target of $36 to rep ~20% upside potential.
""At these levels, and in this environment, we believe the risk/reward is favorable and see both defensive traits and positive catalysts over the next 12 months,"" reasons the firm."
